activity,disc,duration,id,rating,title,track,trackartist,trackurl
0,1,120,FNet050,0,Saccadic Movement,8,Illusion of Presence,http://www.archive.org/download/FNet050/08.Illusion_of_Presence-Saccadic_Movement.mp3
0,1,120,FNet050,0,Hear the Wolves,9,Unradiant,http://www.archive.org/download/FNet050/09.Unradiant-Hear_the_Wolves.mp3
0,1,120,FNet050,0,Circle,10,Waverine,http://www.archive.org/download/FNet050/10.Waverine-Circle.mp3
0,1,120,FNet050,0,Grandiose Regicide,11,Babungus,http://www.archive.org/download/FNet050/11.Babungus-Grandiose_Regicide.mp3
0,1,120,FNet050,0,Entre La Soledad y el Silencio,12,Pablo V,http://www.archive.org/download/FNet050/12.Pablo_V-Entre_La_Soledad_y_el_Silencio.mp3
0,1,120,FNet050,0,Subconscious Trigger,13,Hellscion,http://www.archive.org/download/FNet050/13.Hellscion-Subconscious_Trigger.mp3
0,1,120,FNet050,0,EndGame,14,Plutonium Telecom,http://www.archive.org/download/FNet050/14.Plutonium_Telecom-EndGame.mp3
0,1,120,FNet050,0,Snap Decision,15,Airlab,http://www.archive.org/download/FNet050/15.Airlab-Snap_Decision.mp3
0,1,120,FNet050,0,Hurry,16,Waverine,http://www.archive.org/download/FNet050/16.Waverine-Hurry.mp3
0,1,120,FNet050,0,Mr 8bit Reject,17,L.Bridge,http://www.archive.org/download/FNet050/17.L.Bridge-Mr_8bit_Reject.mp3
0,1,120,FNet050,0,Cerebral Spiral,18,Illusion of Presence,http://www.archive.org/download/FNet050/18.Illusion_of_Presence-Cerebral_Spiral.mp3
0,1,120,FNet050,0,Theory of Mind,19,Illusion of Presence,http://www.archive.org/download/FNet050/19.Illusion_of_Presence-Theory_Of_Mind.mp3
0,1,120,FNet050,0,Pulverizer,20,Drew Costigan,http://www.archive.org/download/FNet050/20.Drew_Costigan-Pulverizer.mp3
2,1,120,FNet050,1,Introspection-P,21,Pablo V,http://www.archive.org/download/FNet050/21.Pablo_V-Introspection_P.mp3
0,1,120,FNet050,0,Automated,22,Plutonium Telecom,http://www.archive.org/download/FNet050/22.Plutonium_Telecom-Automated.mp3
0,1,120,FNet050,0,Memory,23,Waverine,http://www.archive.org/download/FNet050/23.Waverine-Memory.mp3
0,1,120,FNet050,0,Organ Ode #1,24,L.Bridge,http://www.archive.org/download/FNet050/24.L.Bridge-Organ_Ode1.mp3
0,1,120,FNet050,0,Rolling,25,Leithal,http://www.archive.org/download/FNet050/25.Leithal-Rolling.mp3
0,1,120,FNet050,0,Don't Let Go ft.Mainiakist,26,L.Bridge,http://www.archive.org/download/FNet050/26.L.Bridge-Dont_Let_Go_ft_Mainiakist.mp3
0,1,120,FNet050,0,Newson,27,Waverine,http://www.archive.org/download/FNet050/27.Waverine-Newson.mp3
0,1,120,FNet050,0,Not Otherwise Specified,28,Illusion of Presence,http://www.archive.org/download/FNet050/28.Illusion_of_Presence-Not_Otherwise_Specified.mp3
0,1,120,FNet050,0,TEKpho,29,Leithal,http://www.archive.org/download/FNet050/29.Leithal-TEKpho.mp3
0,1,120,FNet050,0,Perseveration Error,30,Illusion of Presence,http://www.archive.org/download/FNet050/30.Illusion_of_Presence-Perseveration_Error.mp3
0,1,120,FNet050,0,LZ,31,Leithal,http://www.archive.org/download/FNet050/31.Leithal-LZ.mp3
0,1,120,FNet050,0,Limited Sight Distance,32,Hellscion,http://www.archive.org/download/FNet050/32.Hellscion-Limited_Sight_Distance.mp3
0,1,120,FNet050,0,2 Minutes Since Death,33,My Own Cubic Stone,http://www.archive.org/download/FNet050/33.My_Own_Cubic_Stone-2_Minutes_Since_Death.mp3
2,1,3807,FNet050,2,2MM2 Mix,34,Leithal,http://www.archive.org/download/FNet050/34.2MM2_Mix_By_Leithal.mp3
0,1,146,P36-070,0,Circuit ImprimÃ©,1,Nick R 61,http://www.archive.org/download/P36-070/01_-_Nick_R_61_-_Circuit_Imprime.mp3
0,1,283,P36-070,0,Hypnogramme Onirique,2,Le Perche Oreille,http://www.archive.org/download/P36-070/02_-_Le_Perche_Oreille_-_Hypnogramme_Onirique.mp3
0,1,336,P36-070,0,Comet Tails,3,Ventolyn And Becotyde,http://www.archive.org/download/P36-070/03_-_Ventolyn_And_Becotyde_-_Comet_Tails.mp3
2,1,283,P36-070,4,About Making Music In A Hostile Area,4,Substance B,http://www.archive.org/download/P36-070/04_-_substance_b_-_about_making_music_inA_hostile_area.mp3
0,1,381,P36-070,0,Metabaron,5,Bouwakanja,http://www.archive.org/download/P36-070/05_-_Bouwakanja_-_Metabaron.mp3
0,1,413,P36-070,0,Ize,6,Nariel,http://www.archive.org/download/P36-070/06_-_Nariel_-_Ize.mp3
0,1,351,P36-070,0,Aerokisses,7,Tea Moon,http://www.archive.org/download/P36-070/07_-_Tea_Moon_-_Aerokisses.mp3
0,1,397,P36-070,0,Lantrisecte,8,Lantriperc,http://www.archive.org/download/P36-070/08_-_Lantriperc_-_Lantrisecte.mp3
0,1,270,P36-070,0,Cannelle Chinoise,9,Egg Nebula,http://www.archive.org/download/P36-070/09_-_Egg_Nebula_-_Cannelle_Chinoise.mp3
0,1,262,P36-070,0,Saster Mystem,10,Mayhem Perception,http://www.archive.org/download/P36-070/10_-_Mayhem_Perception_-_Saster_Mystem.mp3
0,1,252,P36-070,0,Jam,11,PierrotheMoon,http://www.archive.org/download/P36-070/11_-_PierrotheMoon_-_Jam.mp3
2,1,185,P36-070,2,SIRUset00,12,Tiruset,http://www.archive.org/download/P36-070/12_-_Tiruset_-_SIRUset00.mp3
0,1,318,P36-070,0,Chilly Con Sinko,13,Brk'n'Wicked.,http://www.archive.org/download/P36-070/13_-_BrknWicked_-_Chilly_Con_Sinko.mp3
0,1,311,P36-070,0,Metallic Fire,14,Swin Deorin,http://www.archive.org/download/P36-070/14_-_Swin_Deorin_-_Metallic_Fire.mp3
2,1,204,P36-070,2,NwiPuk_00tx,15,Pornophonik,http://www.archive.org/download/P36-070/15_-_Pornophonik_-_NwiPuk_00tx.mp3
0,1,180,P36-070,0,Glutamic Apoptosis,16,Aden Ã”hm,http://www.archive.org/download/P36-070/16_-_Aden_Ohm_-_Glutamic_Apoptosis.mp3
0,1,291,P36-070,0,Locked Hatch,17,SyndrÃ´m,http://www.archive.org/download/P36-070/17_-_Syndrom_-_Locked_Hatch.mp3
0,1,465,P36-070,0,Echoes From Below,18,Nonima,http://www.archive.org/download/P36-070/18_-_Nonima_-_Echoes_From_Below.mp3
0,1,396,P36-070,0,Exodeum,19,Kez Le Zek,http://www.archive.org/download/P36-070/19_-_Kez_Le_Zek_-_Exodeum.mp3
0,1,209,P36-070,0,444,20,sOuL_sCientiSt,http://www.archive.org/download/P36-070/20_-_sOuL_sCientiSt_-_444.mp3
0,1,304,P36-070,0,Computer Music,21,The S.K.,http://www.archive.org/download/P36-070/21_-_The_SK_-_Computer_Music.mp3
0,1,252,P36-070,0,Mental Swag,22,Expert In Mental,http://www.archive.org/download/P36-070/22_-_Expert_In_Mental_-_Mental_Swag.mp3
0,1,335,P36-070,0,Pieces Of Another,23,Floating Spirits,http://www.archive.org/download/P36-070/23_-_Floating_Spirits_-_Pieces_Of_Another.mp3
0,1,212,P36-070,0,Afrika,24,Etiket ZerÃ¸ feat. MC B.Wayne,http://www.archive.org/download/P36-070/24_-_Etiket_Zero_feat_MC_BWayne_-_Afrika.mp3
0,1,292,P36-070,0,Shrike,25,Anagramm,http://www.archive.org/download/P36-070/25_-_Anagramm_-_Shrike.mp3
0,1,294,HAZE219,0,Vincenzo Bernardelli,1,Aortha,http://www.archive.org/download/HAZE219/01.mp3
0,1,286,HAZE219,0,Light,2,We're All To Blame,http://www.archive.org/download/HAZE219/02.mp3
0,1,356,HAZE219,0,at In The Rain,3,Dpbit and Xxena,http://www.archive.org/download/HAZE219/03.mp3
0,1,324,HAZE219,0,VB for Mr H,4,Roomdark,http://www.archive.org/download/HAZE219/04.mp3
0,1,180,HAZE219,0,Ernest,5,Sven Meyer,http://www.archive.org/download/HAZE219/05.mp3
0,1,165,HAZE219,0,Tut Zero,6,Knyaz Mishkin,http://www.archive.org/download/HAZE219/06.mp3
0,1,224,HAZE219,0,Opacum Foramen,7,Lord Havoc,http://www.archive.org/download/HAZE219/07.mp3
0,1,130,HAZE219,0,"Bojim Se, Da Se Bom RazpoÄil",8,Tju Tejo,http://www.archive.org/download/HAZE219/08.mp3
0,1,305,HAZE219,0,Men Without Women,9,Generation Skweee,http://www.archive.org/download/HAZE219/09.mp3
0,1,223,HAZE219,0,The World Breaks Us All,10,Hari Hardman,http://www.archive.org/download/HAZE219/10.mp3
0,1,252,HAZE219,0,Corrida,11,Koxdeer,http://www.archive.org/download/HAZE219/11.mp3
2,1,264,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,4,Invocation to the Prince of Peace,1,Lady Lie,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/01-LadyLie-InvocationToThePrinceOfPeace.mp3
3,1,299,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,KÃ¤mpfe,2,etuned Ãestruction,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/02-etunedestruction-Kmpfe.mp3
3,1,409,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,THIS IS SUIZIDCORE,3,PRESSTERROR,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/03-Pressterror-ThisIsSuizidcore.mp3
3,1,153,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Mail Order Slavery,4,Stitch Throat,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/04-StitchThroat-MailOrderSlavery.mp3
2,1,289,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Dead MF,5,RzRwR,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/05-Rzrwr-DeadMf.mp3
2,1,428,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Laughing Shadows,6,Assfault14,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/06-Assfault14-LaughingShadows.mp3
3,1,205,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Suffer,7,The Rat Singers,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/07-TheRatSingers-Suffer.mp3
2,1,260,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Melting Point,8,Distorted Sun,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/08-DistortedSun-MeltingPoint.mp3
3,1,292,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,I'm Your Noise Mashine,9,Letzte Ausfahrt Leben,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/09-LetzteAusfahrtLeben-ImYourNoiseMashine.mp3
3,1,180,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Supernovastress,10,Digital Blastbeat Manifest,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/10-DigitalBlastbeatManifest-Supernovastress.mp3
3,1,233,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Remove All Humans From Earth - Who Will Believe In God,11,Labmig,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/11-Labmig-RemoveAllHumansFromEarth-WhoWillBelieveInGod.mp3
3,1,792,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,burning copies of the S.C.U.M. manifesto,12,Arseterror,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/12-Arseterror-BurningCopiesOfTheS.c.u.m..mp3
3,1,154,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,La cabane au fond des bois,13,Porion,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/13-Porion-LaCabaneAuFondDesBois.mp3
2,1,81,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Extra - Extra !!!,14,Noize Overdose,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/14-NoizeOverdose-Extra-Extra.mp3
2,1,176,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Macabre,15,Parya,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/15-Parya-Macabre.mp3
2,1,196,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Do Nothing,16,Mixed Messages,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/16-MixedMessages-DoNothing.mp3
2,1,188,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Gamesis,17,Alx Tsiftsis,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/17-AlxTsiftsis-Gamesis.mp3
1,1,360,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,It Seemed Like Forever Ago,18,Body 13,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/18-Body13-ItSeemedLikeForeverAgo.mp3
3,1,141,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Attackieren (2012 Refix),19,Lord Of Sp33d,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/19-LordOfSp33d-Attackieren2012Refix.mp3
2,1,270,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Nightmare Suffering,20,Happy Sad Core,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/20-HappySadCore-NightmareSuffering.mp3
3,1,135,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,In The End,21,sOuL_sCientiSt,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/21-Soul_scientist-InTheEnd.mp3
2,1,275,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Skrivenosemenica,22,Inje,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/22-Inje-Skrivenosemenica.mp3
2,1,304,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Crooked print,23,Pixel8,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/23-Pixel8-CrookedPrint.mp3
2,1,154,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Deadmockeracy,24,Matt Bleak,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/24-MattBleak-Deadmockeracy.mp3
2,1,179,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,All Paths Lead To Where,25,Esssse,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/25-Esssse-AllPathsLeadToWhere.mp3
3,1,293,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,30 Graves,26,Tanaros,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/26-Tanaros-30Graves.mp3
3,1,170,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Dirty Needle Injections,27,Stitch Throat,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/27-StitchThroat-DirtyNeedleInjections.mp3
2,1,257,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Murderhole,28,Noise Research Institute,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/28-NoiseResearchInstitute-Murderhole.mp3
2,1,244,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Drained Muzak,29,Quasiforma,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/29-Quasiforma-DrainedMuzak.mp3
2,1,219,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Blood Let 204,30,Ohmega Sir,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/30-OhmegaSir-BloodLet204.mp3
3,1,208,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,K1LLiNg M3 S0fTly,31,W!de ReCeiver,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/31-WdeReceiver-K1llingM3S0ftlymansonEdit.mp3
2,1,162,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Attention,32,Kaelteeinbruch,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/32-Kaelteeinbruch-Attention.mp3
3,1,276,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Nuclear winter,33,ZombieSapho,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/33-Zombiesapho-NuclearWinter.mp3
3,1,202,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,4LxyG40,34,Hatewire,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/34-Hatewire-4lxyg40.mp3
3,1,183,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Psychofreaks,35,Nuclear Nation,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/35-NuclearNation-Psychofreaks.mp3
2,1,536,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,6assc,36,Razxca,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/36-Razxca-6assc.mp3
3,1,228,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,I Feel Anger,37,Natal Mors,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/37-NatalMors-IFeelAnger.mp3
3,1,336,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Time To Die,38,Naecroset,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/38-Naecroset-TimeToDie.mp3
1,1,266,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Truth does not exist,39,Xtemtic,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/39-Xtemtic-TruthDoesNotExist.mp3
2,1,362,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Klassenkeile,40,Der Domestizierte Mensch,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/40-DerDomestizierteMensch-Klassenkeile.mp3
3,1,282,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Smas(h)uman,41,Orchestral Zombie's Devastator,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/41-OrchestralZombiesDevastator-Smashuman.mp3
3,1,171,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Mandi Nondexstortion Remixx,42,DJ Fortress,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/42-DjFortress-MandiNondexstortionRemixx.mp3
2,1,301,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Repetitif Komulatif,43,To Die,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/43-ToDie-RepetitifKomulatif.mp3
2,1,306,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Shattered Moments,44,Ray,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/44-Ray-ShatteredMoments.mp3
3,1,373,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Deep Space Future Gun Action (070602 1912),45,Vojeet,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/45-Vojeet-DeepSpaceFutureGunAction070.mp3
2,1,268,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,The God of Dreams,46,God's Own Medicine,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/46-GodsOwnMedicine-TheGodOfDreams.mp3
3,1,131,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Overpopulation,47,Saprophyte Sapiens,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/47-SaprophyteSapiens-Overpopulation.mp3
3,1,364,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Distorted Memory Vortex - Dementia Remix,48,PHANTASM NOCTURNES,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/48-PhantasmNocturnes-DistortedMemoryVortex-Dementi.mp3
3,1,319,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Zombies Fuck In The Snow,49,Agony Machine,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/49-AgonyMachine-ZombiesFuckInTheSnow.mp3
2,1,214,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,...alle demonen uit de hel,50,stirner,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/50-Stirner-...alleDemonenUitDeHel.mp3
2,1,262,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Evilution,51,In[Perfektion],http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/51-Inperfektion-Evilution.mp3
2,1,233,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,The Last Man On Earth,52,Synthetika,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/52-Synthetika-TheLastManOnEarth.mp3
1,1,203,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Blinding Solitude,53,Ellasa,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/53-Ellasa-BlindingSolitude.mp3
2,1,168,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,3,Tim Burton,54,Vien Lur,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/54-VienLur-TimBurton.mp3
2,1,144,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,2,Reise,55,Liebe ist Gestorben,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/55-LiebeIstGestorben-Reise.mp3
3,1,124,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,DEMOLITION VIP,56,DJ KAOS,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/56-DjKaos-DemolitionVip.mp3
2,1,305,mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell,1,Venusian,57,Mental D-struction,http://www.archive.org/download/mgr025DjR3v3r3ndMurd3rPresentsVariousArtistsWelcomeToHell/57-MentalD-struction-Venusian.mp3
