UID;Artist Name;Track Title;Album Title;Date;Genre;Style;Length;Release;Publisher;Album Artist;Rating;Mood;Track Number;Total Tracks;Disc Number;Total Discs;URL;Play count;First played;Last played;Play stamp;Track URL
waagrel00318b02;Apta;Break;Algorithms EP;2012;Rock;Post Rock, Experimental;257;waag_rel003;We Are All Ghosts;Apta;3;2;02;04;1;1;http://archive.org/details/waag_rel003;2;2013-03-28 08:35:23;2013-04-16 23:33:22;2013-03-28 08:35:23, 2013-04-16 23:33:22;?
waagrel00336s03;Apta;Shadows;Algorithms EP;2012;Rock;Post Rock, Experimental;368;waag_rel003;We Are All Ghosts;Apta;3;1;03;04;1;1;http://archive.org/details/waag_rel003;1;2013-02-13 22:30:18;2013-02-13 22:30:18;2013-02-13 22:30:18;?
waagrel00310tt04;Apta;To The Sky;Algorithms EP;2012;Rock;Post Rock, Experimental;254;waag_rel003;We Are All Ghosts;Apta;3;2;04;04;1;1;http://archive.org/details/waag_rel003;1;2013-04-16 23:34:02;2013-04-16 23:34:02;2013-04-16 23:34:02;?
jam04613725ss01;C. bass t.n.;Star Shift;Transparent Moments;2009;Electronic;Trance;262;jam046137;Jamendo;C. bass t.n.;4;3;01;13;1;1;http://archive.org/details/jamendo-046137;1;2013-02-13 22:33:38;2013-02-13 22:33:38;2013-02-13 22:33:38;?
jam04613727802;C. bass t.n.;80s;Transparent Moments;2009;Electronic;Trance;281;jam046137;Jamendo;C. bass t.n.;3;2;02;13;1;1;http://archive.org/details/jamendo-046137;1;2013-03-28 10:41:13;2013-03-28 10:41:13;2013-03-28 10:41:13;?
jam04613701sc03;C. bass t.n.;Sun Chaser;Transparent Moments;2009;Electronic;Trance;262;jam046137;Jamendo;C. bass t.n.;3;2;03;13;1;1;http://archive.org/details/jamendo-046137;1;2013-02-14 21:06:43;2013-02-14 21:06:43;2013-02-14 21:06:43;?
jam04613713ef04;C. bass t.n.;Endless Field;Transparent Moments;2009;Electronic;Trance;292;jam046137;Jamendo;C. bass t.n.;2;2;04;13;1;1;http://archive.org/details/jamendo-046137;1;2013-04-16 23:36:16;2013-04-16 23:36:16;2013-04-16 23:36:16;?
jam04613738o05;C. bass t.n.;Once;Transparent Moments;2009;Electronic;Trance;304;jam046137;Jamendo;C. bass t.n.;?;?;05;13;1;1;http://archive.org/details/jamendo-046137;1;2013-04-23 23:51:11;2013-04-23 23:51:11;2013-04-23 23:51:11;?
jam04613771m06;C. bass t.n.;Memories;Transparent Moments;2009;Electronic;Trance;195;jam046137;Jamendo;C. bass t.n.;?;?;06;13;1;1;http://archive.org/details/jamendo-046137;?;?;?;?;?
jam04613730it07;C. bass t.n.;In Trance;Transparent Moments;2009;Electronic;Trance;224;jam046137;Jamendo;C. bass t.n.;?;?;07;13;1;1;http://archive.org/details/jamendo-046137;?;?;?;?;?
jam046137225a08;C. bass t.n.;5th Ave;Transparent Moments;2009;Electronic;Trance;253;jam046137;Jamendo;C. bass t.n.;?;?;08;13;1;1;http://archive.org/details/jamendo-046137;?;?;?;?;?
jam04613716fw09;C. bass t.n.;Fading Woods;Transparent Moments;2009;Electronic;Trance;372;jam046137;Jamendo;C. bass t.n.;2;2;09;13;1;1;http://archive.org/details/jamendo-046137;1;2013-03-06 23:49:50;2013-03-06 23:49:50;2013-03-06 23:49:50;?
jam04613787e410;C. bass t.n.;Evolution 404;Transparent Moments;2009;Electronic;Trance;663;jam046137;Jamendo;C. bass t.n.;?;?;10;13;1;1;http://archive.org/details/jamendo-046137;?;?;?;?;?
jam04613711y11;C. bass t.n.;Yammit;Transparent Moments;2009;Electronic;Trance;558;jam046137;Jamendo;C. bass t.n.;?;?;11;13;1;1;http://archive.org/details/jamendo-046137;?;?;?;?;?
jam04613776t12;C. bass t.n.;Tight;Transparent Moments;2009;Electronic;Trance;485;jam046137;Jamendo;C. bass t.n.;?;?;12;13;1;1;http://archive.org/details/jamendo-046137;1;2013-03-31 07:28:39;2013-03-31 07:28:39;2013-03-31 07:28:39;?
jam04613720tc13;C. bass t.n.;The Climber;Transparent Moments;2009;Electronic;Trance;242;jam046137;Jamendo;C. bass t.n.;3;2;13;13;1;1;http://archive.org/details/jamendo-046137;1;2013-04-13 23:40:04;2013-04-13 23:40:04;2013-04-13 23:40:04;?
ddr00589j01;Baumfreund;Januarz;Dances With Trees EP;2012;Electronic;Minimal, IDM;367;ddr005;Drift Deeper Recordings;Baumfreund;3;2;01;03;1;1;http://archive.org/details/ddr005;2;2013-02-13 22:42:24;2013-04-16 23:34:18;2013-02-13 22:42:24, 2013-04-16 23:34:18;?
ddr00548h02;Baumfreund;Herbstzeitlos;Dances With Trees EP;2012;Electronic;Minimal, IDM;442;ddr005;Drift Deeper Recordings;Baumfreund;2;2;02;03;1;1;http://archive.org/details/ddr005;2;2013-02-14 23:44:06;2013-03-03 12:12:24;2013-02-14 23:44:06, 2013-03-03 12:12:24;?
ddr00558803;Baumfreund;80kmh;Dances With Trees EP;2012;Electronic;Minimal, IDM;282;ddr005;Drift Deeper Recordings;Baumfreund;2;1;03;03;1;1;http://archive.org/details/ddr005;2;2013-02-14 23:56:01;2013-04-16 23:35:26;2013-02-14 23:56:01, 2013-04-16 23:35:26;?
one02290es01;if:then:goto;elk statement;another syntax error;2005;Pop;Indie;201;one022;One;if:then:goto;3;1;01;08;1;1;http://archive.org/details/one022;4;2013-02-13 22:26:56;2013-04-22 00:01:35;2013-02-13 22:26:56, 2013-04-11 00:19:12, 2013-04-16 22:52:10, 2013-04-22 00:01:35;?
one02200e02;if:then:goto;easy ;another syntax error;2005;Pop;Indie;249;one022;One;if:then:goto;3;1;02;08;1;1;http://archive.org/details/one022;1;2013-02-13 22:43:51;2013-02-13 22:43:51;2013-02-13 22:43:51;?
one02206sa03;if:then:goto;san antonio ;another syntax error;2005;Pop;Indie;272;one022;One;if:then:goto;2;2;03;08;1;1;http://archive.org/details/one022;1;2013-02-15 21:43:58;2013-02-15 21:43:58;2013-02-15 21:43:58;?
one02281pb04;if:then:goto;painting by numbers;another syntax error;2005;Pop;Indie;240;one022;One;if:then:goto;3;2;04;08;1;1;http://archive.org/details/one022;2;2013-04-11 00:22:33;2013-04-11 09:48:54;2013-04-11 00:22:33, 2013-04-11 09:48:54;?
one02273qo05;if:then:goto;queen of bees;another syntax error;2005;Pop;Indie;270;one022;One;if:then:goto;2;2;05;08;1;1;http://archive.org/details/one022;1;2013-04-11 09:51:46;2013-04-11 09:51:46;2013-04-11 09:51:46;?
one02261sa06;if:then:goto;san antonio (recue remix);another syntax error;2005;Pop;Indie;256;one022;One;if:then:goto;2;2;06;08;1;1;http://archive.org/details/one022;3;2013-04-11 09:54:20;2013-04-22 00:04:05;2013-04-11 09:54:20, 2013-04-16 22:54:57, 2013-04-22 00:04:05;?
one02212eb07;if:then:goto;easy (bad loop remix);another syntax error;2005;Pop;Indie;242;one022;One;if:then:goto;3;2;07;08;1;1;http://archive.org/details/one022;3;2013-04-11 09:58:35;2013-04-22 00:03:47;2013-04-11 09:58:35, 2013-04-16 22:59:13, 2013-04-22 00:03:47;?
one02221sa08;if:then:goto;son antonia (emil klotzsch remix);another syntax error;2005;Pop;Indie;539;one022;One;if:then:goto;2;2;08;08;1;1;http://archive.org/details/one022;1;2013-03-29 15:58:34;2013-03-29 15:58:34;2013-03-29 15:58:34;?
top1413lt01;Motor;LA teen (Motor + Miguel + friends mix);Mammoth Part 2;2006;Electronic;Electro, Techno;351;top14;Top-40;Motor;3;3;01;10;1;1;http://archive.org/details/top.14;1;2013-04-13 16:09:29;2013-04-13 16:09:29;2013-04-13 16:09:29;?
top1404ea02;Motor;Electronic angels (Motor + Miguel mix);Mammoth Part 2;2006;Electronic;Electro, Techno;405;top14;Top-40;Motor;3;3;02;10;1;1;http://archive.org/details/top.14;1;2013-02-14 23:34:24;2013-02-14 23:34:24;2013-02-14 23:34:24;?
top1413st03;Motor;Somebody to love (Motor + Triplex mix);Mammoth Part 2;2006;Electronic;Electro, Techno;381;top14;Top-40;Motor;?;?;03;10;1;1;http://archive.org/details/top.14;1;2013-03-03 23:49:08;2013-03-03 23:49:08;2013-03-03 23:49:08;?
top1457v04;Motor;Vadimik;Mammoth Part 2;2006;Electronic;Electro, Techno;417;top14;Top-40;Motor;?;?;04;10;1;1;http://archive.org/details/top.14;?;?;?;?;?
top1477an05;Motor;Asidfake (Nuendo edition);Mammoth Part 2;2006;Electronic;Electro, Techno;390;top14;Top-40;Motor;2;2;05;10;1;1;http://archive.org/details/top.14;1;2013-04-08 22:55:59;2013-04-08 22:55:59;2013-04-08 22:55:59;?
top1485fm06;Motor;Flag (Motor + Miguel mix);Mammoth Part 2;2006;Electronic;Electro, Techno;366;top14;Top-40;Motor;3;3;06;10;1;1;http://archive.org/details/top.14;1;2013-04-08 20:34:16;2013-04-08 20:34:16;2013-04-08 20:34:16;?
top1406nw07;Motor;NAT (with kik mix);Mammoth Part 2;2006;Electronic;Electro, Techno;426;top14;Top-40;Motor;2;2;07;10;1;1;http://archive.org/details/top.14;2;2013-03-25 22:06:30;2013-03-28 13:28:35;2013-03-25 22:06:30, 2013-03-28 13:28:35;?
top1401vm08;Motor;Volga (Motormix);Mammoth Part 2;2006;Electronic;Electro, Techno;291;top14;Top-40;Motor;?;?;08;10;1;1;http://archive.org/details/top.14;?;?;?;?;?
top1479tm09;Motor;Telephone (Miguelmix);Mammoth Part 2;2006;Electronic;Electro, Techno;353;top14;Top-40;Motor;?;?;09;10;1;1;http://archive.org/details/top.14;?;?;?;?;?
top1471l10;Motor;Len2;Mammoth Part 2;2006;Electronic;Electro, Techno;377;top14;Top-40;Motor;?;?;10;10;1;1;http://archive.org/details/top.14;?;?;?;?;?
vafms0993vk101;RapSolut;Von Karlsruhe Bis Frankfurt;Free! Music! Sampler;2009;Pop;Compilation;245;?;Musikpiraten;Various Artists;2;2;01;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:09:01;2013-02-20 00:09:01;2013-02-20 00:09:01;?
vafms0976l102;Ey Lou Flynn;Laternenlied;Free! Music! Sampler;2009;Pop;Compilation;191;?;Musikpiraten;Various Artists;2;2;02;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:09:28;2013-02-20 00:09:28;2013-02-20 00:09:28;?
vafms0982f2103;Borrachos;Freiheit 2008;Free! Music! Sampler;2009;Pop;Compilation;185;?;Musikpiraten;Various Artists;3;3;03;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:09:55;2013-02-20 00:09:55;2013-02-20 00:09:55;?
vafms0923gw104;One Dice;Gone with the Storm (Virgill Ambient Remix);Free! Music! Sampler;2009;Pop;Compilation;221;?;Musikpiraten;Various Artists;?;?;04;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;2;2013-02-20 00:10:46;2013-04-16 21:54:40;2013-02-20 00:10:46, 2013-04-16 21:54:40;?
vafms0919g105;Confusion Is Next;Graffiti;Free! Music! Sampler;2009;Pop;Compilation;305;?;Musikpiraten;Various Artists;3;2;05;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-04-13 23:17:58;2013-04-13 23:17:58;2013-04-13 23:17:58;?
vafms0937v106;Botany Bay;Voices;Free! Music! Sampler;2009;Pop;Compilation;331;?;Musikpiraten;Various Artists;4;2;06;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:04:45;2013-02-20 00:04:45;2013-02-20 00:04:45;?
vafms0924wt107;Ingo Gabriel;What`s the Officer, Problem?;Free! Music! Sampler;2009;Pop;Compilation;303;?;Musikpiraten;Various Artists;2;2;07;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:08:41;2013-02-20 00:08:41;2013-02-20 00:08:41;?
vafms0918ew108;all:my:faults;Es wird ein Regen kommen;Free! Music! Sampler;2009;Pop;Compilation;300;?;Musikpiraten;Various Artists;3;2;08;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-19 23:57:40;2013-02-19 23:57:40;2013-02-19 23:57:40;?
vafms0950c109;Shearer;Change;Free! Music! Sampler;2009;Pop;Compilation;233;?;Musikpiraten;Various Artists;3;3;09;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-19 23:53:45;2013-02-19 23:53:45;2013-02-19 23:53:45;?
vafms0973s110;Wargsang;Sto-vo-kor;Free! Music! Sampler;2009;Pop;Compilation;129;?;Musikpiraten;Various Artists;2;2;10;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-23 00:56:47;2013-03-23 00:56:47;2013-03-23 00:56:47;?
vafms0979c111;Raziel Jamaerah;Convert;Free! Music! Sampler;2009;Pop;Compilation;219;?;Musikpiraten;Various Artists;?;?;11;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0982wd112;Das frivole Burgfräulein;Wenn du meinst (Blasmusik-Version);Free! Music! Sampler;2009;Pop;Compilation;189;?;Musikpiraten;Various Artists;?;?;12;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0927ii113;Smoke Fish;Insane Inside;Free! Music! Sampler;2009;Pop;Compilation;282;?;Musikpiraten;Various Artists;?;?;13;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-04-09 21:36:14;2013-04-09 21:36:14;2013-04-09 21:36:14;?
vafms0943dm114;Without Words;Deny My;Free! Music! Sampler;2009;Pop;Compilation;203;?;Musikpiraten;Various Artists;3;3;14;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-03 01:04:41;2013-03-03 01:04:41;2013-03-03 01:04:41;?
vafms0994sd115;Gerador Zero;Samba do aeroporto (pra gringo ver);Free! Music! Sampler;2009;Pop;Compilation;408;?;Musikpiraten;Various Artists;?;?;15;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0927il116;Bitbasic;I love flin;Free! Music! Sampler;2009;Pop;Compilation;253;?;Musikpiraten;Various Artists;2;2;16;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:01:52;2013-02-20 00:01:52;2013-02-20 00:01:52;?
vafms0915na117;Rob Costlow;Not Alone;Free! Music! Sampler;2009;Pop;Compilation;377;?;Musikpiraten;Various Artists;3;1;17;17;1;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:03:11;2013-02-20 00:03:11;2013-02-20 00:03:11;?
vafms0991li201;Jammin*Inc;Land In Sicht;Free! Music! Sampler;2009;Pop;Compilation;385;?;Musikpiraten;Various Artists;?;?;01;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-20 00:01:07;2013-02-20 00:01:07;2013-02-20 00:01:07;?
vafms0995a202;Bilk;Alles;Free! Music! Sampler;2009;Pop;Compilation;208;?;Musikpiraten;Various Artists;4;3;02;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-03 00:52:36;2013-03-03 00:52:36;2013-03-03 00:52:36;?
vafms0979sm203;Your Crew feat. The EGOTWISTERs;So Many Assholes;Free! Music! Sampler;2009;Pop;Compilation;250;?;Musikpiraten;Various Artists;3;2;03;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-19 23:51:12;2013-02-19 23:51:12;2013-02-19 23:51:12;?
vafms0957wi204;Deutschpopjunge;Wissen ist Ohnmacht;Free! Music! Sampler;2009;Pop;Compilation;183;?;Musikpiraten;Various Artists;?;?;04;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0900rt205;Theo Dege;rough trade;Free! Music! Sampler;2009;Pop;Compilation;194;?;Musikpiraten;Various Artists;?;?;05;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0956rs206;Rebentisch;Reis(s)ende Gedanken;Free! Music! Sampler;2009;Pop;Compilation;226;?;Musikpiraten;Various Artists;2;2;06;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-22 20:35:08;2013-02-22 20:35:08;2013-02-22 20:35:08;?
vafms0942db207;/'angstalt/;das blaue zimmer. (geschlossene fenster);Free! Music! Sampler;2009;Pop;Compilation;241;?;Musikpiraten;Various Artists;?;?;07;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-02 22:36:08;2013-03-02 22:36:08;2013-03-02 22:36:08;?
vafms096225208;Daniel Decker;25 Euro;Free! Music! Sampler;2009;Pop;Compilation;122;?;Musikpiraten;Various Artists;?;?;08;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-02-19 23:48:16;2013-02-19 23:48:16;2013-02-19 23:48:16;?
vafms0942aw209;Infected;Anti World;Free! Music! Sampler;2009;Pop;Compilation;384;?;Musikpiraten;Various Artists;2;3;09;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-03 11:29:10;2013-03-03 11:29:10;2013-03-03 11:29:10;?
vafms0928sh210;Chinese Whisper;So Here You Are;Free! Music! Sampler;2009;Pop;Compilation;273;?;Musikpiraten;Various Artists;?;?;10;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0949bt211;G.M.Orchestra;Beat Tick Music (Live);Free! Music! Sampler;2009;Pop;Compilation;220;?;Musikpiraten;Various Artists;2;2;11;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-29 15:36:47;2013-03-29 15:36:47;2013-03-29 15:36:47;?
vafms0993am212;Chris D feat. Da Flip;An meine Jungs;Free! Music! Sampler;2009;Pop;Compilation;255;?;Musikpiraten;Various Artists;?;?;12;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0927i213;ne:o;inn;Free! Music! Sampler;2009;Pop;Compilation;268;?;Musikpiraten;Various Artists;?;?;13;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;?;?;?;?;?
vafms0945r214;SprottenRock;Rockamphetamin;Free! Music! Sampler;2009;Pop;Compilation;221;?;Musikpiraten;Various Artists;3;3;14;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;2;2013-03-03 11:32:57;2013-03-03 12:55:44;2013-03-03 11:32:57, 2013-03-03 12:55:44;?
vafms0904s215;Lax-o-mat;Steuberzeuch;Free! Music! Sampler;2009;Pop;Compilation;318;?;Musikpiraten;Various Artists;?;?;15;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-03 11:36:38;2013-03-03 11:36:38;2013-03-03 11:36:38;?
vafms0986bo216;Different Colors;Barefoot On A Meadow;Free! Music! Sampler;2009;Pop;Compilation;305;?;Musikpiraten;Various Artists;2;2;16;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;2;2013-03-03 11:41:57;2013-03-28 09:17:18;2013-03-03 11:41:57, 2013-03-28 09:17:18;?
vafms0983gb217;Helman;Good Bye Legio;Free! Music! Sampler;2009;Pop;Compilation;203;?;Musikpiraten;Various Artists;?;?;17;17;2;2;http://archive.org/details/musikpiraten_freemusicsampler;1;2013-03-03 11:47:02;2013-03-03 11:47:02;2013-03-03 11:47:02;?
vabbv11204ab01;Psychadelik Pedestrian;Another Boring Lunchtime (edit);Best Bytes Volume 1;2012;Electronic;Compilation;403;?;Toucan Music;Various Artists;3;2;01;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 18:40:47;2013-03-23 18:40:47;2013-03-23 18:40:47;?
vabbv11204mo02;Risey;Memories Of Thailand (Beat Doctor's 'stuck in Britain' remix);Best Bytes Volume 1;2012;Electronic;Compilation;387;?;Toucan Music;Various Artists;2;2;02;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 18:43:13;2013-03-23 18:43:13;2013-03-23 18:43:13;?
vabbv11228lf03;Marc Burt;Last Flight Home (Marc Burt remix);Best Bytes Volume 1;2012;Electronic;Compilation;426;?;Toucan Music;Various Artists;4;3;03;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;2;2013-03-23 19:07:33;2013-04-10 21:50:23;2013-03-23 19:07:33, 2013-04-10 21:50:23;?
vabbv11218ab04;Dave Kent;Acid Breakfast;Best Bytes Volume 1;2012;Electronic;Compilation;320;?;Toucan Music;Various Artists;3;3;04;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;2;2013-03-23 19:09:00;2013-04-10 21:48:42;2013-03-23 19:09:00, 2013-04-10 21:48:42;?
vabbv11215bi05;Redmann;Born Into It (chillout mix);Best Bytes Volume 1;2012;Electronic;Compilation;306;?;Toucan Music;Various Artists;3;2;05;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;2;2013-03-23 18:49:39;2013-04-10 21:49:18;2013-03-23 18:49:39, 2013-04-10 21:49:18;?
vabbv11285lb06;Marc Burt;Lies (Beat Doctor mix);Best Bytes Volume 1;2012;Electronic;Compilation;412;?;Toucan Music;Various Artists;3;2;06;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 18:54:45;2013-03-23 18:54:45;2013-03-23 18:54:45;?
vabbv11265ap07;Phish Funk;Aquarius (Psychadelik Pedestrian remix);Best Bytes Volume 1;2012;Electronic;Compilation;382;?;Toucan Music;Various Artists;3;3;07;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 18:38:45;2013-03-23 18:38:45;2013-03-23 18:38:45;?
vabbv11283fo08;Redmann;Force Of Nature (JMD remix);Best Bytes Volume 1;2012;Electronic;Compilation;328;?;Toucan Music;Various Artists;3;3;08;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:01:15;2013-03-23 19:01:15;2013-03-23 19:01:15;?
vabbv11255bt09;Online Funkstream;Bass Tribe (remix);Best Bytes Volume 1;2012;Electronic;Compilation;382;?;Toucan Music;Various Artists;2;3;09;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:06:43;2013-03-23 19:06:43;2013-03-23 19:06:43;?
vabbv11208tp10;Marc Burt;Turbulence (Psychadelik Pedestrian's chillout remix);Best Bytes Volume 1;2012;Electronic;Compilation;240;?;Toucan Music;Various Artists;2;2;10;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:17:04;2013-03-23 19:17:04;2013-03-23 19:17:04;?
vabbv11263p11;Redmann;Plasma;Best Bytes Volume 1;2012;Electronic;Compilation;278;?;Toucan Music;Various Artists;3;3;11;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:21:03;2013-03-23 19:21:03;2013-03-23 19:21:03;?
vabbv11250p12;Marc Burt;Pioneers;Best Bytes Volume 1;2012;Electronic;Compilation;334;?;Toucan Music;Various Artists;3;3;12;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:25:41;2013-03-23 19:25:41;2013-03-23 19:25:41;?
vabbv11265ts13;Phish Funk;The Squelch;Best Bytes Volume 1;2012;Electronic;Compilation;302;?;Toucan Music;Various Artists;3;3;13;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:28:43;2013-03-23 19:28:43;2013-03-23 19:28:43;?
vabbv11271mh14;Redmann;Move Harder (Beat Doctor remix);Best Bytes Volume 1;2012;Electronic;Compilation;333;?;Toucan Music;Various Artists;3;3;14;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;2;2013-03-23 19:29:49;2013-04-10 21:50:57;2013-03-23 19:29:49, 2013-04-10 21:50:57;?
vabbv11290bt15;Space Invaders v Psychadelik Pedestrian;By The Water (Aerologic remix);Best Bytes Volume 1;2012;Electronic;Compilation;415;?;Toucan Music;Various Artists;4;3;15;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;3;2013-03-23 19:32:22;2013-04-20 21:05:15;2013-03-23 19:32:22, 2013-04-10 21:49:52, 2013-04-20 21:05:15;?
vabbv11218tr16;Beat Doctor;Too Retro;Best Bytes Volume 1;2012;Electronic;Compilation;450;?;Toucan Music;Various Artists;3;3;16;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:39:16;2013-03-23 19:39:16;2013-03-23 19:39:16;?
vabbv11215nb17;Psychadelik Pedestrian;Night Beach;Best Bytes Volume 1;2012;Electronic;Compilation;240;?;Toucan Music;Various Artists;3;1;17;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-23 19:41:30;2013-03-23 19:41:30;2013-03-23 19:41:30;?
vabbv11237gm18;Beat Doctor;Got Me (club mix);Best Bytes Volume 1;2012;Electronic;Compilation;428;?;Toucan Music;Various Artists;3;2;18;19;1;1;http://archive.org/details/Best_Bytes_Volume_1-12330;1;2013-03-03 12:19:13;2013-03-03 12:19:13;2013-03-03 12:19:13;?
